market_id,event_title,trade_date,daily_trade_count,daily_usd_volume,avg_trade_price,min_trade_price,max_trade_price
516861,What price will Bitcoin hit in 2025?,2025-02-16,28,6660.9,0.78999999999999992,0.047,0.953
516861,What price will Bitcoin hit in 2025?,2025-02-17,41,6002.4600000000019,0.84151219512195119,0.046,0.953
516861,What price will Bitcoin hit in 2025?,2025-02-18,72,32849.97,0.77719444444444452,0.044,0.956
516861,What price will Bitcoin hit in 2025?,2025-02-19,59,12309.979999999996,0.89276271186440659,0.044,0.955
516861,What price will Bitcoin hit in 2025?,2025-02-20,57,3189.3500000000004,0.79421050877192978,0.044,0.955
516861,What price will Bitcoin hit in 2025?,2025-02-21,14,617.58999999999992,0.824,0.05,0.954
516861,What price will Bitcoin hit in 2025?,2025-02-22,21,10580.119999999997,0.908904761904762,0.05,0.954
516861,What price will Bitcoin hit in 2025?,2025-02-23,51,2002.3999999999994,0.42045098039215689,0.048,0.952
516861,What price will Bitcoin hit in 2025?,2025-02-24,13,1035.39,0.88238461538461532,0.048,0.953
516861,What price will Bitcoin hit in 2025?,2025-02-25,40,3046.3,0.47755,0.048,0.953
516861,What price will Bitcoin hit in 2025?,2025-02-26,8,1404.83,0.9525,0.951,0.953
516861,What price will Bitcoin hit in 2025?,2025-02-27,37,1677.7199999999998,0.92756756756756753,0.049,0.953
516861,What price will Bitcoin hit in 2025?,2025-02-28,97,17912.99,0.78659793814432988,0.042,0.959
516861,What price will Bitcoin hit in 2025?,2025-03-01,101,4418.079999999999,0.64905940594059419,0.042,0.957
516861,What price will Bitcoin hit in 2025?,2025-03-02,99,7900.8599999999988,0.48591919191919203,0.037,0.963
516861,What price will Bitcoin hit in 2025?,2025-03-03,58,4533.09,0.75251724137931042,0.04,0.961
516861,What price will Bitcoin hit in 2025?,2025-03-04,58,4646.8600000000006,0.67479310344827592,0.036,0.964
516861,What price will Bitcoin hit in 2025?,2025-03-05,58,3976.3500000000008,0.78756896551724132,0.037,0.964
516861,What price will Bitcoin hit in 2025?,2025-03-06,59,4315.28,0.61689830508474575,0.02,0.979
516861,What price will Bitcoin hit in 2025?,2025-03-07,62,5267.9500000000007,0.77535483870967747,0.022,0.977
516861,What price will Bitcoin hit in 2025?,2025-03-08,101,7640.1099999999988,0.80650495049504933,0.024,0.977
516861,What price will Bitcoin hit in 2025?,2025-03-09,87,1586.42,0.243287356321839,0.024,0.977
516861,What price will Bitcoin hit in 2025?,2025-03-10,25,31.329999999999995,0.02664,0.024,0.03
516861,What price will Bitcoin hit in 2025?,2025-03-11,35,1060.41,0.59502857142857135,0.024,0.976
516861,What price will Bitcoin hit in 2025?,2025-03-12,55,1659.4100000000005,0.3720181818181818,0.026,0.975
516861,What price will Bitcoin hit in 2025?,2025-03-13,38,500.03000000000003,0.2527105263157895,0.029,0.971
516861,What price will Bitcoin hit in 2025?,2025-03-14,36,1544.4599999999994,0.42225,0.03,0.968
516861,What price will Bitcoin hit in 2025?,2025-03-15,42,1447.4899999999998,0.52254759523809524,0.035,0.967
516861,What price will Bitcoin hit in 2025?,2025-03-16,73,1231.6499999999999,0.59556161643835626,0.033,0.966
516861,What price will Bitcoin hit in 2025?,2025-03-17,60,1037.3799999999994,0.43913333333333343,0.035,0.966
516861,What price will Bitcoin hit in 2025?,2025-03-18,28,353.64000000000004,0.59785714285714264,0.035,0.964
516861,What price will Bitcoin hit in 2025?,2025-03-19,55,382.89999999999992,0.55874545454545455,0.035,0.963
516861,What price will Bitcoin hit in 2025?,2025-03-20,23,575.06999999999994,0.600608695652174,0.035,0.963
516861,What price will Bitcoin hit in 2025?,2025-03-21,52,880.1,0.6074807692307691,0.033,0.968
516861,What price will Bitcoin hit in 2025?,2025-03-22,45,1881.4500000000003,0.67639999999999989,0.032,0.969
516861,What price will Bitcoin hit in 2025?,2025-03-23,22,1143.03,0.75518181818181818,0.032,0.969
516861,What price will Bitcoin hit in 2025?,2025-03-24,56,1431.9499999999998,0.45016071428571419,0.031,0.969
516861,What price will Bitcoin hit in 2025?,2025-03-25,50,616.45000000000016,0.4250799999999999,0.033,0.965
516861,What price will Bitcoin hit in 2025?,2025-03-26,38,612.06000000000006,0.49997368421052629,0.033,0.967
516861,What price will Bitcoin hit in 2025?,2025-03-27,30,191.79000000000002,0.43863333333333338,0.034,0.967
516861,What price will Bitcoin hit in 2025?,2025-03-28,56,885.34000000000026,0.55057142857142838,0.035,0.967
516861,What price will Bitcoin hit in 2025?,2025-03-29,32,1457.3500000000001,0.64553125000000011,0.034,0.967
516861,What price will Bitcoin hit in 2025?,2025-03-30,35,237.52999999999997,0.56685714285714262,0.034,0.965
516861,What price will Bitcoin hit in 2025?,2025-03-31,125,1490.1199999999997,0.62987196800000012,0.035,0.965
516861,What price will Bitcoin hit in 2025?,2025-04-01,244,2179.2300000000009,0.4960901024590163,0.035,0.964
516861,What price will Bitcoin hit in 2025?,2025-04-02,77,882.05000000000041,0.63849344155844157,0.035,0.964
516861,What price will Bitcoin hit in 2025?,2025-04-03,204,3463.4300000000003,0.62273527450980415,0.034,0.968
516861,What price will Bitcoin hit in 2025?,2025-04-04,207,2146.9199999999992,0.50666183574879209,0.034,0.967
516861,What price will Bitcoin hit in 2025?,2025-04-05,172,2112.1899999999996,0.58698836627907025,0.033,0.967
516861,What price will Bitcoin hit in 2025?,2025-04-06,68,550.3599999999999,0.48605882352941182,0.033,0.967
516861,What price will Bitcoin hit in 2025?,2025-04-07,43,275.8,0.44611625581395348,0.033,0.967
516861,What price will Bitcoin hit in 2025?,2025-04-08,43,3881.0899999999992,0.81502325581395352,0.033,0.968
516861,What price will Bitcoin hit in 2025?,2025-04-09,33,926.71000000000015,0.79766666666666675,0.032,0.968
516861,What price will Bitcoin hit in 2025?,2025-04-10,11,17.88,0.20190909090909093,0.032,0.967
516861,What price will Bitcoin hit in 2025?,2025-04-11,43,1905.03,0.94397674418604649,0.037,0.967
516861,What price will Bitcoin hit in 2025?,2025-04-12,23,1014.33,0.96565213043478271,0.965,0.966
516861,What price will Bitcoin hit in 2025?,2025-04-13,37,2038.0299999999997,0.56286478378378368,0.034,0.966
516861,What price will Bitcoin hit in 2025?,2025-04-14,44,5832.0099999999993,0.81820454545454546,0.031,0.968
516861,What price will Bitcoin hit in 2025?,2025-04-15,75,3535.16,0.6805066666666667,0.031,0.968
516861,What price will Bitcoin hit in 2025?,2025-04-16,81,7876.5199999999986,0.73624688888888878,0.031,0.969
516861,What price will Bitcoin hit in 2025?,2025-04-17,38,1517.64,0.27815786842105261,0.031,0.968
516861,What price will Bitcoin hit in 2025?,2025-04-18,54,2176.87,0.1883332962962963,0.031,0.969
516861,What price will Bitcoin hit in 2025?,2025-04-19,68,293.31,0.73489702941176449,0.033,0.969
516861,What price will Bitcoin hit in 2025?,2025-04-20,93,1030.4700000000003,0.69748387096774211,0.034,0.969
516861,What price will Bitcoin hit in 2025?,2025-04-21,41,684.68,0.87673160975609765,0.032,0.969
516861,What price will Bitcoin hit in 2025?,2025-04-22,22,824.29000000000008,0.5419090909090909,0.032,0.967
516861,What price will Bitcoin hit in 2025?,2025-04-23,105,1646.3300000000002,0.66439047619047642,0.032,0.968
516861,What price will Bitcoin hit in 2025?,2025-04-24,101,1272.54,0.47732673267326731,0.035,0.966
516861,What price will Bitcoin hit in 2025?,2025-04-25,34,1960.8300000000002,0.96579411764705891,0.964,0.966
516861,What price will Bitcoin hit in 2025?,2025-04-26,28,497.21000000000015,0.96582139285714286,0.965,0.966
516861,What price will Bitcoin hit in 2025?,2025-04-27,44,4614.0199999999995,0.96615909090909091,0.965,0.968
516861,What price will Bitcoin hit in 2025?,2025-04-28,45,107.14999999999999,0.48982219999999993,0.03,0.969
516861,What price will Bitcoin hit in 2025?,2025-04-29,79,508.8599999999999,0.31436708860759516,0.025,0.974
516861,What price will Bitcoin hit in 2025?,2025-04-30,49,413.52000000000004,0.27691836734693875,0.025,0.974
516861,What price will Bitcoin hit in 2025?,2025-05-01,40,289.59999999999997,0.21595,0.025,0.971
516861,What price will Bitcoin hit in 2025?,2025-05-02,24,49.15,0.61737495833333333,0.026,0.973
516861,What price will Bitcoin hit in 2025?,2025-05-03,16,177.75999999999993,0.9723750000000001,0.971,0.973
516861,What price will Bitcoin hit in 2025?,2025-05-04,18,290.14,0.91994444444444445,0.032,0.973
516861,What price will Bitcoin hit in 2025?,2025-05-05,85,715.18000000000006,0.45035294117647046,0.028,0.973
516861,What price will Bitcoin hit in 2025?,2025-05-06,31,209.9,0.54558064516129035,0.027,0.973
516861,What price will Bitcoin hit in 2025?,2025-05-07,105,4361.49,0.55736190476190473,0.025,0.974
516861,What price will Bitcoin hit in 2025?,2025-05-08,44,222.73,0.3276590909090909,0.025,0.974
516861,What price will Bitcoin hit in 2025?,2025-05-09,94,2355.920000000001,0.47047871276595737,0.026,0.974
516861,What price will Bitcoin hit in 2025?,2025-05-10,167,653.86000000000013,0.36774251497005966,0.026,0.973
516861,What price will Bitcoin hit in 2025?,2025-05-11,105,486.68999999999971,0.35227619047619052,0.03,0.969
516861,What price will Bitcoin hit in 2025?,2025-05-12,95,1752.3499999999995,0.15902105263157892,0.027,0.972
516861,What price will Bitcoin hit in 2025?,2025-05-13,134,1822.55,0.35269402985074627,0.028,0.972
516861,What price will Bitcoin hit in 2025?,2025-05-14,118,5603.42,0.33353389830508462,0.026,0.974
516861,What price will Bitcoin hit in 2025?,2025-05-15,144,4875.9400000000005,0.35528472222222207,0.026,0.972
516861,What price will Bitcoin hit in 2025?,2025-05-16,151,424.5799999999997,0.19541721854304639,0.025,0.975
516861,What price will Bitcoin hit in 2025?,2025-05-17,94,2174.7100000000005,0.89308509574468087,0.029,0.974
516861,What price will Bitcoin hit in 2025?,2025-05-18,62,34035.020000000004,0.53106451612903216,0.027,0.974
516861,What price will Bitcoin hit in 2025?,2025-05-19,83,20152.42,0.71142166265060247,0.027,0.974
516861,What price will Bitcoin hit in 2025?,2025-05-20,83,22888.879999999983,0.642156626506024,0.023,0.979
516861,What price will Bitcoin hit in 2025?,2025-05-21,126,2233.78,0.68756349206349221,0.028,0.973
516861,What price will Bitcoin hit in 2025?,2025-05-22,162,11687.24,0.49426542592592576,0.028,0.973
516861,What price will Bitcoin hit in 2025?,2025-05-23,37,20.520000000000003,0.032378378378378384,0.032,0.036
516861,What price will Bitcoin hit in 2025?,2025-05-24,42,839.4100000000002,0.812214261904762,0.032,0.969
516861,What price will Bitcoin hit in 2025?,2025-05-25,80,2384.88,0.83906249999999982,0.033,0.968
516861,What price will Bitcoin hit in 2025?,2025-05-26,89,1504.5100000000004,0.68378651685393255,0.034,0.968
516861,What price will Bitcoin hit in 2025?,2025-05-27,52,2568.8,0.53646153846153843,0.03,0.97
516861,What price will Bitcoin hit in 2025?,2025-05-28,83,2206.99,0.290710843373494,0.028,0.971
516861,What price will Bitcoin hit in 2025?,2025-05-29,44,1111.5199999999998,0.3935909090909091,0.028,0.971
516861,What price will Bitcoin hit in 2025?,2025-05-30,39,1157.99,0.15082051282051281,0.028,0.966
516861,What price will Bitcoin hit in 2025?,2025-05-31,107,806.91,0.1166822429906542,0.028,0.971
516861,What price will Bitcoin hit in 2025?,2025-06-01,21,331.95999999999992,0.65676176190476188,0.029,0.971
516861,What price will Bitcoin hit in 2025?,2025-06-02,59,6933.2000000000007,0.636084745762712,0.025,0.975
516861,What price will Bitcoin hit in 2025?,2025-06-03,27,1461.4699999999998,0.37659259259259259,0.025,0.974
516861,What price will Bitcoin hit in 2025?,2025-06-04,59,1953.8799999999992,0.33005084745762708,0.02,0.979
516861,What price will Bitcoin hit in 2025?,2025-06-05,69,6749.42,0.5758550724637681,0.02,0.98
516861,What price will Bitcoin hit in 2025?,2025-06-06,62,2292.8799999999997,0.60648387096774192,0.02,0.979
516861,What price will Bitcoin hit in 2025?,2025-06-07,21,1107.5,0.92980947619047627,0.025,0.976
516861,What price will Bitcoin hit in 2025?,2025-06-08,17,560.3,0.75170588235294111,0.024,0.976
516861,What price will Bitcoin hit in 2025?,2025-06-09,40,3015.309999999999,0.66642499999999993,0.022,0.979
516861,What price will Bitcoin hit in 2025?,2025-06-10,50,15373.63,0.70929995999999984,0.02,0.98
516861,What price will Bitcoin hit in 2025?,2025-06-11,74,8777.0399999999972,0.46217566216216205,0.024,0.976
516861,What price will Bitcoin hit in 2025?,2025-06-12,63,7975.3900000000012,0.56736507936507963,0.018,0.982
516861,What price will Bitcoin hit in 2025?,2025-06-13,45,852.98000000000013,0.51064444444444435,0.027,0.976
516861,What price will Bitcoin hit in 2025?,2025-06-14,36,4249.9899999999989,0.65700000000000014,0.026,0.975
516861,What price will Bitcoin hit in 2025?,2025-06-15,17,174.45000000000002,0.35970588235294115,0.026,0.973
516861,What price will Bitcoin hit in 2025?,2025-06-16,19,64.559999999999988,0.82331563157894727,0.026,0.973
516861,What price will Bitcoin hit in 2025?,2025-06-17,44,717.04,0.62799999999999989,0.027,0.972
516861,What price will Bitcoin hit in 2025?,2025-06-18,27,1689.77,0.72800000000000009,0.026,0.974
516861,What price will Bitcoin hit in 2025?,2025-06-19,27,217.28000000000003,0.51703703703703707,0.026,0.973
516861,What price will Bitcoin hit in 2025?,2025-06-20,17,240.14999999999998,0.30482352941176466,0.026,0.973
516861,What price will Bitcoin hit in 2025?,2025-06-21,24,683.58999999999992,0.65766662500000006,0.026,0.974
516861,What price will Bitcoin hit in 2025?,2025-06-22,57,2951.5700000000011,0.89021049122807,0.024,0.976
516861,What price will Bitcoin hit in 2025?,2025-06-23,36,249.67,0.42075,0.025,0.976
516861,What price will Bitcoin hit in 2025?,2025-06-24,80,1106.3100000000004,0.6300875,0.025,0.975
516861,What price will Bitcoin hit in 2025?,2025-06-25,42,1436.07,0.4094523809523809,0.026,0.972
516861,What price will Bitcoin hit in 2025?,2025-06-26,70,838.58999999999958,0.4051571285714286,0.025,0.975
516861,What price will Bitcoin hit in 2025?,2025-06-27,142,802.11000000000013,0.84019704225352088,0.026,0.975
516861,What price will Bitcoin hit in 2025?,2025-06-28,136,2861.2200000000003,0.52046323529411764,0.026,0.974
516861,What price will Bitcoin hit in 2025?,2025-06-29,137,605.81000000000006,0.31646715328467151,0.026,0.973
516861,What price will Bitcoin hit in 2025?,2025-06-30,185,2900.9600000000005,0.43068108108108122,0.026,0.973
516861,What price will Bitcoin hit in 2025?,2025-07-01,343,18416.320000000014,0.59911660932944621,0.027,0.973
516861,What price will Bitcoin hit in 2025?,2025-07-02,232,4679.3999999999978,0.58076723275862063,0.029,0.971
516861,What price will Bitcoin hit in 2025?,2025-07-03,351,7838.2199999999984,0.56031623646723683,0.028,0.972
516861,What price will Bitcoin hit in 2025?,2025-07-04,193,2402.8400000000015,0.63307772020725361,0.03,0.969
516861,What price will Bitcoin hit in 2025?,2025-07-05,108,4570.25,0.53466666666666662,0.027,0.973
516861,What price will Bitcoin hit in 2025?,2025-07-06,149,3153.1299999999987,0.69164429530201355,0.029,0.972
516861,What price will Bitcoin hit in 2025?,2025-07-07,376,4672.7100000000028,0.51497606382978689,0.03,0.969
516861,What price will Bitcoin hit in 2025?,2025-07-08,536,4115.2499999999982,0.51047761194029839,0.03,0.969
516861,What price will Bitcoin hit in 2025?,2025-07-09,592,14988.629999999994,0.54920101351351336,0.03,0.97
516861,What price will Bitcoin hit in 2025?,2025-07-10,510,5763.5999999999995,0.4871058843137257,0.031,0.969
516861,What price will Bitcoin hit in 2025?,2025-07-11,422,8595.1500000000015,0.5729431279620858,0.03,0.971
516861,What price will Bitcoin hit in 2025?,2025-07-12,234,4363.3600000000006,0.63653845726495717,0.028,0.972
516861,What price will Bitcoin hit in 2025?,2025-07-13,258,5889.0800000000045,0.53234108527131807,0.027,0.972
516861,What price will Bitcoin hit in 2025?,2025-07-14,375,9534.1099999999988,0.4124559973333336,0.026,0.974
516861,What price will Bitcoin hit in 2025?,2025-07-15,31,298.22999999999996,0.36293548387096775,0.026,0.973
516861,What price will Bitcoin hit in 2025?,2025-07-16,249,21616.319999999985,0.55489156626506009,0.022,0.978
516861,What price will Bitcoin hit in 2025?,2025-07-17,328,14038.349999999999,0.48865548475609744,0.023,0.976
516861,What price will Bitcoin hit in 2025?,2025-07-18,375,19533.819999999989,0.5115306666666668,0.021,0.978
516861,What price will Bitcoin hit in 2025?,2025-07-19,347,30634.559999999994,0.62245533141210407,0.02,0.98
516861,What price will Bitcoin hit in 2025?,2025-07-20,341,48409.340000000033,0.501117302052786,0.021,0.979
516861,What price will Bitcoin hit in 2025?,2025-07-21,221,6754.9000000000024,0.60076922624434348,0.025,0.975
516861,What price will Bitcoin hit in 2025?,2025-07-22,259,7497.090000000002,0.5642934362934362,0.02,0.979
516861,What price will Bitcoin hit in 2025?,2025-07-23,268,9181.5899999999965,0.56747388059701465,0.023,0.977
516861,What price will Bitcoin hit in 2025?,2025-07-24,191,4242.6600000000017,0.53753403141361289,0.024,0.977
516861,What price will Bitcoin hit in 2025?,2025-07-25,197,3675.39,0.46878680203045675,0.024,0.977
516861,What price will Bitcoin hit in 2025?,2025-07-26,399,22334.09,0.587030067669173,0.018,0.98
516861,What price will Bitcoin hit in 2025?,2025-07-27,252,14104.72999999999,0.72717459523809524,0.012,0.988
516861,What price will Bitcoin hit in 2025?,2025-07-28,142,1529.5400000000002,0.49369014084507046,0.022,0.98
516861,What price will Bitcoin hit in 2025?,2025-07-29,192,9478.9999999999964,0.44049479166666666,0.018,0.983
516861,What price will Bitcoin hit in 2025?,2025-07-30,175,10086.120000000003,0.53006285714285706,0.02,0.979
516861,What price will Bitcoin hit in 2025?,2025-07-31,185,8954.3900000000031,0.445318918918919,0.019,0.981
516861,What price will Bitcoin hit in 2025?,2025-08-01,180,7285.3699999999981,0.37711111111111117,0.018,0.982
516861,What price will Bitcoin hit in 2025?,2025-08-02,199,12754.63,0.347150753768844,0.016,0.984
516861,What price will Bitcoin hit in 2025?,2025-08-03,136,3437.9299999999985,0.40047058823529391,0.016,0.983
516861,What price will Bitcoin hit in 2025?,2025-08-04,265,8995.5699999999979,0.3562264150943395,0.016,0.984
516861,What price will Bitcoin hit in 2025?,2025-08-05,125,22260.61,0.43468000000000012,0.017,0.984
516861,What price will Bitcoin hit in 2025?,2025-08-06,89,4472.4100000000008,0.39686516853932591,0.017,0.983
516861,What price will Bitcoin hit in 2025?,2025-08-07,60,4227.4000000000005,0.4836999999999998,0.016,0.984
516861,What price will Bitcoin hit in 2025?,2025-08-08,124,21387.340000000004,0.73407257258064562,0.015,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-09,91,10583.360000000004,0.76080218681318645,0.014,0.986
516861,What price will Bitcoin hit in 2025?,2025-08-10,155,4564.4299999999994,0.55931612903225791,0.016,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-11,226,3842.3900000000021,0.46153095575221237,0.016,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-12,110,1809.8599999999997,0.41240909090909089,0.016,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-13,96,7629.3399999999974,0.62133331250000012,0.016,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-14,184,3105.14,0.52117934239130437,0.016,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-15,97,8591.0399999999972,0.61489689690721638,0.016,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-16,127,2076.110000000001,0.6256220314960631,0.015,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-17,49,428.75999999999993,0.13404081632653059,0.015,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-18,104,1638.1499999999996,0.36961538461538457,0.014,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-19,83,776.29999999999984,0.29524096385542176,0.014,0.986
516861,What price will Bitcoin hit in 2025?,2025-08-20,213,4383.7999999999993,0.40674647887323945,0.013,0.986
516861,What price will Bitcoin hit in 2025?,2025-08-21,207,3799.1300000000015,0.64305314009661829,0.015,0.986
516861,What price will Bitcoin hit in 2025?,2025-08-22,159,2090.2200000000007,0.539767295597484,0.015,0.986
516861,What price will Bitcoin hit in 2025?,2025-08-23,204,2258.5099999999998,0.34289215686274521,0.013,0.986
516861,What price will Bitcoin hit in 2025?,2025-08-24,164,1430.4700000000003,0.4051707256097562,0.013,0.987
516861,What price will Bitcoin hit in 2025?,2025-08-25,190,2978.9099999999989,0.48997368421052634,0.013,0.987
516861,What price will Bitcoin hit in 2025?,2025-08-26,167,2255.0799999999986,0.462365269461078,0.013,0.986
516861,What price will Bitcoin hit in 2025?,2025-08-27,87,913.15000000000009,0.41687356321839086,0.014,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-28,134,1915.9099999999996,0.50005223880597027,0.014,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-29,53,519.32,0.3266981132075471,0.013,0.985
516861,What price will Bitcoin hit in 2025?,2025-08-30,31,13.14,0.046419354838709674,0.013,0.983
516861,What price will Bitcoin hit in 2025?,2025-08-31,17,15.530000000000003,0.07094117647058823,0.013,0.983
516861,What price will Bitcoin hit in 2025?,2025-09-01,43,780.07000000000016,0.28606976744186047,0.013,0.986
516861,What price will Bitcoin hit in 2025?,2025-09-02,198,2910.36,0.56858585858585842,0.015,0.986
516861,What price will Bitcoin hit in 2025?,2025-09-03,43,51878.81,0.42079069767441857,0.011,0.989
516861,What price will Bitcoin hit in 2025?,2025-09-04,28,254.99000000000004,0.39492857142857141,0.013,0.985
516861,What price will Bitcoin hit in 2025?,2025-09-05,19,120.07,0.32110526315789467,0.013,0.988
516861,What price will Bitcoin hit in 2025?,2025-09-06,15,170.07999999999998,0.92219999999999991,0.013,0.988
516861,What price will Bitcoin hit in 2025?,2025-09-07,18,1054.1100000000001,0.22855555555555557,0.012,0.988
516861,What price will Bitcoin hit in 2025?,2025-09-08,111,8386.4499999999971,0.29322522522522526,0.01,0.99
516861,What price will Bitcoin hit in 2025?,2025-09-09,115,6629.8500000000013,0.47862608695652181,0.01,0.989
516861,What price will Bitcoin hit in 2025?,2025-09-10,95,1069.1500000000003,0.4227473684210527,0.01,0.989
516861,What price will Bitcoin hit in 2025?,2025-09-11,80,867.1400000000001,0.41465,0.01,0.99
516861,What price will Bitcoin hit in 2025?,2025-09-12,76,999.61000000000024,0.40997368421052638,0.01,0.989
516861,What price will Bitcoin hit in 2025?,2025-09-13,173,1963.7600000000018,0.44060693641618509,0.01,0.989
516861,What price will Bitcoin hit in 2025?,2025-09-14,120,908.66000000000031,0.27175833333333332,0.01,0.989
516861,What price will Bitcoin hit in 2025?,2025-09-15,166,1348.7800000000011,0.34668072289156637,0.008,0.991
516861,What price will Bitcoin hit in 2025?,2025-09-16,100,688.68000000000006,0.15653000000000003,0.008,0.991
