market_id,trade_date,avg_trade_price,min_trade_price,max_trade_price,daily_trade_count,daily_usd_volume,rolling_7d_avg_volume
507286,2024-11-18,0.032128289473684173,0.017,0.983,608,696.92999999999915,926.16000000000156
507286,2024-11-19,0.071248979591836722,0.016,0.983,490,20409.829999999998,3741.150000000001
507286,2024-11-20,0.17248828125000007,0.017,0.982,512,125159.04999999999,21511.221428571429
507286,2024-11-21,0.022501730103806242,0.017,0.983,578,676.65,21543.935714285715
507286,2024-11-22,0.12631783668341712,0.016,0.983,796,164467.57999999885,44677.591428571264
507286,2024-11-23,0.28584854788418734,0.016,0.983,449,171977.76000000004,69098.635714285556
507286,2024-11-24,0.017372428152492677,0.016,0.018,341,381.32999999999987,69109.875714285547
507286,2024-11-25,0.017436408977556109,0.017,0.018,401,418.94000000000011,69070.1628571427
507286,2024-11-26,0.019573717948717966,0.016,0.984,624,839.25999999999851,66274.36714285698
507286,2024-11-27,0.049887717543859622,0.015,0.984,570,863.86000000000115,48517.911428571271
507286,2024-11-28,0.13023699421965315,0.01,0.99,519,118649.09999999995,65371.118571428407
507286,2024-11-29,0.012093750000000007,0.01,0.014,448,500.33999999999986,41947.22714285714
507286,2024-11-30,0.013902685520361991,0.011,0.988,442,360.47999999999973,17430.47285714285
507286,2024-12-01,0.015558639676113355,0.011,0.988,247,158.60999999999996,17398.655714285705
507286,2024-12-02,0.0196400616966581,0.011,0.988,389,391.4200000000003,17394.724285714277
507286,2024-12-03,0.01172498541666666,0.011,0.013,480,391.09000000000009,17330.699999999993
507286,2024-12-04,0.015651716904276983,0.011,0.988,491,45940.209999999985,23770.178571428562
507286,2024-12-05,0.076396603395061727,0.01,0.989,648,91204.270000000091,19849.488571428581
507286,2024-12-06,0.4404006180124222,0.013,0.988,322,8524.5399999999972,20995.802857142866
507286,2024-12-07,0.21593103448275866,0.013,0.988,203,1767.2699999999993,21196.772857142867
507286,2024-12-08,0.13344079276315787,0.014,0.985,304,933.34000000000026,21307.44857142858
507286,2024-12-09,0.078847222222222207,0.012,0.986,288,1764.5599999999995,21503.611428571439
507286,2024-12-10,0.073052901023890782,0.012,0.987,586,1790.4500000000003,21703.520000000011
507286,2024-12-11,0.04689444444444444,0.013,0.986,360,3338.3900000000003,15617.545714285727
507286,2024-12-12,0.15920163934426232,0.016,0.983,610,3127.62,3035.1671428571426
507286,2024-12-13,0.1896673640167362,0.017,0.982,478,51053.889999999905,9110.7885714285585
507286,2024-12-14,0.039361010830324915,0.018,0.982,277,606.35000000000161,8944.9428571428434
507286,2024-12-15,0.03410133843212234,0.015,0.983,523,1180.4199999999996,8980.239999999987
507286,2024-12-16,0.15024606195309798,0.015,0.985,2857,35576.820000000087,13810.562857142857
507286,2024-12-17,0.1778483826649426,0.011,0.988,3865,63873.659999999894,22679.592857142841
507286,2024-12-18,0.067476659751037435,0.015,0.984,3856,32332.620000000072,26821.625714285707
507286,2024-12-19,0.030984026213393408,0.013,0.985,4883,35441.019999999909,31437.825714285696
507286,2024-12-20,0.035068983402489484,0.014,0.985,5784,22044.960000000083,27293.692857142865
507286,2024-12-21,0.025010074893009923,0.014,0.986,11216,118724.84000000017,44167.762857142887
507286,2024-12-22,0.015802119839302485,0.011,0.988,11699,18941.090000000127,46705.001428571479
507286,2024-12-23,0.018398269033299153,0.012,0.987,6817,8456.9300000000221,42830.731428571467
507286,2024-12-24,0.017874739614444742,0.015,0.985,11049,7696.99999999994,34805.494285714332
507286,2024-12-25,0.024034324241495555,0.014,0.985,6526,6117.72000000002,31060.508571428611
507286,2024-12-26,0.0398768328445748,0.014,0.985,5797,6120.1000000000495,26871.805714285772
507286,2024-12-27,0.022990054774298784,0.016,0.983,12871,10244.930000000284,25186.087142857232
507286,2024-12-28,0.02125048169556842,0.014,0.98,3633,3662.43000000006,8748.6000000000713
507286,2024-12-29,0.029647265077138853,0.014,0.985,1426,3492.1699999999996,6541.6114285714821
507286,2024-12-30,0.065257752923233367,0.014,0.985,1967,37611.530000000013,10706.554285714337
507286,2024-12-31,0.028359575656058095,0.014,0.985,1791,1661.1499999999767,9844.2900000000573
507286,2025-01-01,0.023298734177215185,0.014,0.985,790,1353.819999999999,9163.7328571429116
507286,2025-01-02,0.036787209302325624,0.015,0.984,1720,24162.20999999993,11741.177142857181
507286,2025-01-03,0.063823860028182314,0.016,0.983,2129,6203.1999999999916,11163.787142857138
507286,2025-01-04,0.14131048900169202,0.018,0.982,1182,5185.5999999999995,11381.382857142844
507286,2025-01-05,0.025295785440613033,0.018,0.982,1305,2108.6200000000058,11183.732857142844
507286,2025-01-06,0.020347162740899347,0.018,0.982,3736,5174.2599999999611,6549.8371428571236
507286,2025-01-07,0.072810505050505112,0.017,0.982,2475,6276.4500000000262,7209.1657142857021
507286,2025-01-08,0.10136573511543137,0.016,0.983,1646,4448.9199999999983,7651.3228571428444
507286,2025-01-09,0.016361256544502611,0.016,0.017,191,186.45000000000005,4226.2142857142835
507286,2025-01-10,0.0350173199635369,0.016,0.984,1097,2258.0299999999966,3662.61857142857
507286,2025-01-11,0.058094814814814752,0.016,0.984,675,1314.1700000000035,3109.5571428571416
507286,2025-01-12,0.13340770281124498,0.013,0.984,498,3515.9399999999982,3310.6028571428546
507286,2025-01-13,0.01344474034620506,0.013,0.014,751,1653.3899999999962,2807.6214285714314
507286,2025-01-14,0.049761695906432771,0.011,0.988,684,4439.4399999999978,2545.1914285714274
507286,2025-01-15,0.02351757812499999,0.011,0.989,512,2099.1800000000089,2209.514285714286
507286,2025-01-16,0.03154927726675421,0.011,0.988,761,2359.7999999999888,2519.9928571428559
507286,2025-01-17,0.072584140969162991,0.011,0.988,1135,1702.8900000000147,2440.687142857144
507286,2025-01-18,0.043427368421052624,0.011,0.988,1900,1459.8400000000045,2461.4971428571444
507286,2025-01-19,0.043443956167814594,0.011,0.989,1597,1778.4499999999175,2213.2842857142755
507286,2025-01-20,0.021679910464465615,0.012,0.988,1787,648.11000000000524,2069.672857142848
507286,2025-01-21,0.044290268829026931,0.012,0.987,1819,2433.4999999999882,1783.1099999999897
507286,2025-01-22,0.06069822846670736,0.013,0.987,1637,1458.9600000000148,1691.6499999999905
507286,2025-01-23,0.08367072347826103,0.012,0.988,1725,6423.73,2272.2114285714206
507286,2025-01-24,0.014343434343434342,0.013,0.015,198,244.91000000000048,2063.9285714285616
507286,2025-01-25,0.068041933191186885,0.013,0.986,1407,4692.7900000000018,2525.778571428561
507286,2025-01-26,0.0764253679046952,0.013,0.986,1427,6033.8000000000147,3133.6857142857179
507286,2025-01-27,0.19207042253521125,0.013,0.986,71,2296.6,3369.1842857142883
507286,2025-01-28,0.014175000000000002,0.013,0.016,40,104.90999999999998,3036.528571428576
507286,2025-01-29,0.20884338554216864,0.013,0.985,166,4832.0600000000022,3518.4000000000028
507286,2025-01-30,0.17958888888888888,0.018,0.981,90,2345.9100000000008,2935.8542857142884
507286,2025-01-31,0.38664705882352962,0.019,0.98,68,3424.4300000000012,3390.0714285714316
507286,2025-02-01,0.16327653191489364,0.019,0.98,47,1025.4299999999998,2866.1628571428596
507286,2025-02-02,0.11575999999999996,0.019,0.98,50,1173.0199999999995,2171.7657142857147
507286,2025-02-03,0.033880597014925379,0.019,0.98,67,1335.6,2034.4800000000005
507286,2025-02-04,0.09586086956521743,0.019,0.979,115,1166.3699999999992,2186.1171428571433
507286,2025-02-05,0.14237813625304171,0.02,0.98,1233,15789.579999999942,3751.4771428571348
507286,2025-02-06,0.039684103721298512,0.021,0.978001,1263,2559.9999999999995,3782.06142857142
507286,2025-02-07,0.031261648745519705,0.021,0.979,1674,2992.7600000000066,3720.3942857142779
507286,2025-02-08,0.023356825396825435,0.021,0.979,1575,2942.310000000004,3994.2342857142785
507286,2025-02-09,0.12500989459084608,0.021,0.979,1442,9615.9900000000071,5200.372857142851
507286,2025-02-10,0.20023773462002348,0.022,0.977,1658,31603.800000000057,9524.4014285714311
507286,2025-02-11,0.27604361534725663,0.017,0.983,2059,39857.0600000001,15051.642857142873
507286,2025-02-12,0.20913956817185436,0.018,0.981,2281,187974.46999999945,39649.484285714228
507286,2025-02-13,0.064885465505693254,0.021,0.978,1493,6803.7800000000007,40255.738571428519
507286,2025-02-14,0.15139268292682914,0.02,0.979,820,11775.969999999972,41510.4828571428
507286,2025-02-15,0.19409975669099752,0.021,0.978,411,34030.229999999967,45951.614285714219
507286,2025-02-16,0.09088510638297867,0.021,0.978,235,15916.940000000004,46851.749999999935
507286,2025-02-17,0.035819548872180459,0.021,0.978,133,941.73999999999978,42471.455714285643
507286,2025-02-18,0.059476190476190433,0.02,0.979,378,4803.5899999999965,37463.817142857057
507286,2025-02-19,0.08975480769230762,0.021,0.979,1040,219491.17000000013,41966.202857142867
507286,2025-02-20,0.26138920454545461,0.022,0.978,352,39767.009999999958,46675.235714285722
507286,2025-02-21,0.17077961019490265,0.022,0.977,667,143624.30999999997,65510.712857142862
507286,2025-02-22,0.1034316770186335,0.022,0.977,322,90391.030000000013,73562.255714285726
507286,2025-02-23,0.023408163265306127,0.023,0.024,49,930.21999999999991,71421.295714285719
507286,2025-02-24,0.08320390455531454,0.021,0.978,461,32455.229999999974,75923.222857142857
507286,2025-02-25,0.043953367875647679,0.021,0.979,579,122796.12,92779.298571428575
507286,2025-02-26,0.0414888579387187,0.021,0.978,718,233046.93000000002,94715.8357142857
507286,2025-02-27,0.055665484633569795,0.022,0.977,846,289970.48000000004,130459.18857142857
507286,2025-02-28,0.041608044901777434,0.022,0.977,1069,311957.19999999966,154506.74428571423
507286,2025-03-01,0.029955639097744305,0.022,0.977,1330,312266.53999999992,186203.24571428567
507286,2025-03-02,0.028952926208651385,0.022,0.977,786,251939.33000000002,222061.68999999994
507286,2025-03-03,0.036390934844192632,0.021,0.978,353,97254.170000000056,231318.68142857138
507286,2025-03-04,0.054207100591715983,0.022,0.977,676,99335.030000000013,227967.09714285709
507286,2025-03-05,0.36432805429864284,0.027,0.973,884,10262.609999999997,196140.76571428566
507286,2025-03-06,0.29483060109289611,0.021,0.978,183,5350.49,155480.7671428571
507286,2025-03-07,0.023659863945578233,0.023,0.025,147,445.74,110979.13
507286,2025-03-08,0.14361133603238876,0.023,0.977,247,817.92999999999984,66486.471428571444
507286,2025-03-09,0.073833001988071564,0.024,0.975,503,1693.8699999999974,30737.12000000001
507286,2025-03-10,0.36611650485436881,0.024,0.975,103,1697.1399999999987,17086.115714285716
507286,2025-03-11,0.28261706783369783,0.024,0.975,457,4132.489999999998,3485.7528571428556
507286,2025-03-12,0.23305212355212379,0.025,0.976,518,8255.1400000000085,3198.971428571429
507286,2025-03-13,0.32123371647509574,0.027,0.972,261,6824.489999999998,3409.5428571428574
507286,2025-03-14,0.0966058394160584,0.027,0.972,137,790.69999999999959,3458.8228571428572
507286,2025-03-15,0.15970303712036,0.027,0.972,889,10450.96000000001,4834.9700000000012
507286,2025-03-16,0.12168032786885252,0.027,0.972,1098,2635.5400000000045,4969.4942857142878
507286,2025-03-17,0.1532205651491364,0.027,0.972,1274,104054.16999999985,19591.927142857123
507286,2025-03-18,0.048447528187337364,0.027,0.972,1153,1885.6400000000015,19270.948571428555
507286,2025-03-19,0.060123906705539437,0.027,0.973,2058,103715.30000000034,32908.114285714313
507286,2025-03-20,0.027509908944831251,0.027,0.028,1867,2202.1299999999978,32247.777142857172
507286,2025-03-21,0.036256304683479179,0.027,0.972,1943,3085.5200000000036,32575.608571428602
507286,2025-03-22,0.11351797385620893,0.026,0.973,1836,22385.209999999905,34280.501428571442
507286,2025-03-23,0.22756297464074404,0.026,0.973,2366,60176.739999999889,42500.672857142854
507286,2025-03-24,0.052814484126984126,0.025,0.974,2016,3218.0800000000008,28095.517142857163
507286,2025-03-25,0.19986003954214324,0.024,0.975,1922,11860.180000000011,29520.45142857145
507286,2025-03-26,0.22387134546386434,0.024,0.975,1951,14523.750000000027,16778.801428571405
507286,2025-03-27,0.060204685573366258,0.026,0.973,1622,2285.9200000000051,16790.771428571406
507286,2025-03-28,0.086668240850059,0.026,0.973,1694,4465.449999999988,16987.904285714259
507286,2025-03-29,0.044108723135271692,0.026,0.973,1582,2205.3799999999997,14105.071428571417
507286,2025-03-30,0.047931909982688994,0.026,0.973,1733,2575.459999999995,5876.3171428571468
507286,2025-03-31,0.07703774728086997,0.026,0.973,1563,104703.50999999985,20374.235714285696
507286,2025-04-01,0.044595322466335872,0.026,0.974,1411,5297.6899999999932,19436.737142857124
507286,2025-04-02,0.12679601865671633,0.025,0.974,1608,4145.5700000000024,17954.139999999978
507286,2025-04-03,0.025948788546255531,0.025,0.027,1816,1698.12,17870.168571428549
507286,2025-04-04,0.070551047120418833,0.025,0.974,764,1471.4399999999955,17442.452857142835
507286,2025-04-05,0.025598326359832637,0.025,0.026,239,1086.1099999999988,17282.55714285712
507286,2025-04-06,0.0719803921568627,0.024,0.975,204,2265.7099999999991,17238.30714285712
507286,2025-04-07,0.22999999999999979,0.024,0.975,139,1202.2500000000005,2452.4128571428555
507286,2025-04-08,0.17490616621983909,0.017,0.98,373,2658.3699999999972,2075.367142857142
507286,2025-04-09,0.3257923227990967,0.002,0.998,443,3270.1699999999996,1950.3099999999986
507286,2025-04-10,0.26598495488721796,0.003,0.994,133,9593.7200000000012,3078.2528571428561
507286,2025-04-11,0.066855421686747,0.007,0.992,83,2317.7199999999989,3199.1499999999992
507286,2025-04-12,0.13702631578947369,0.007,0.992,38,749.52,3151.065714285714
507286,2025-04-13,0.15201041666666668,0.007,0.992,192,4170.7799999999988,3423.2185714285711
507286,2025-04-14,0.3104132653061229,0.007,0.992,196,8922.3800000000028,4526.0942857142854
507286,2025-04-15,0.10867806841046289,0.001,0.999,497,4168.7599999999984,4741.8642857142859
507294,2024-09-17,0.18,0.02,0.95,6,70.02,70.02
507294,2024-09-18,0.13096969696969696,0.012,0.986,33,68.88,69.45
507294,2024-09-19,0.08684090909090908,0.02,0.978,44,117.41000000000001,85.436666666666667
507294,2024-09-20,0.08419565217391306,0.021,0.977,46,3957.42,1053.4325000000001
507294,2024-09-21,0.24980952380952384,0.021,0.978,21,96.170000000000016,861.98
507294,2024-09-22,0.090454545454545482,0.02,0.979,55,106.03,735.98833333333334
507294,2024-09-23,0.021666666666666664,0.021,0.024,27,22.350000000000005,634.04
507294,2024-09-24,0.076342857142857157,0.021,0.978,35,78.91,635.31000000000006
507294,2024-09-25,0.97449999999999992,0.974,0.975,2,17.950000000000003,628.03428571428572
507294,2024-09-27,0.02175,0.021,0.022,4,3.9299999999999997,611.82285714285717
507294,2024-09-28,0.022125,0.022,0.023,8,8.629999999999999,47.71
507294,2024-09-29,0.05330003333333333,0.02,0.975,30,103.28999999999999,48.727142857142859
507294,2024-09-30,0.021646882352941176,0.021,0.026997,17,11.21,35.181428571428569
507294,2024-10-01,0.024,0.022,0.026,2,2.4000000000000004,32.331428571428567
507294,2024-10-02,0.15522222222222221,0.022,0.973,36,3356.71,500.58857142857141
507294,2024-10-03,0.11324444444444443,0.03,0.962,45,2830.88,902.43571428571431
507294,2024-10-04,0.030985074626865668,0.03,0.032,67,125.81000000000004,919.8471428571429
507294,2024-10-05,0.031117647058823531,0.03,0.036,17,84.68,930.71142857142866
507294,2024-10-06,0.032000125,0.03,0.036,16,70.95,926.09142857142865
507294,2024-10-07,0.0774001,0.03,0.969,20,26.899999999999995,928.33285714285716
507294,2024-10-08,0.03,0.03,0.03,7,7.58,929.07285714285717
507294,2024-10-09,0.23089322666666659,0.03,0.971,75,1076.9300000000012,603.39000000000021
507294,2024-10-10,0.16457185714285713,0.03,0.966003,7,16.82,201.38142857142876
507294,2024-10-11,0.031333333333333331,0.03,0.034,3,7.51,184.48142857142875
507294,2024-10-12,0.33200036000000005,0.03,0.969,25,1402.02,372.67285714285731
507294,2024-10-13,0.26543756250000006,0.03,0.969,16,93.04,375.82857142857159
507294,2024-10-14,0.11631836363636364,0.03,0.965003,22,13.81,373.95857142857159
507294,2024-10-15,0.0702035306122449,0.03,0.969,49,95.19,386.47428571428588
507294,2024-10-16,0.13961671666666667,0.028,0.969,60,230.20000000000007,265.51285714285717
507294,2024-10-17,0.21809078181818178,0.028,0.971,55,724.90999999999963,366.6685714285714
507294,2024-10-18,0.75011735294117643,0.03,0.971,17,173.55999999999997,390.38999999999993
507294,2024-10-19,0.0320996,0.03,0.034,10,10.319999999999999,191.57571428571424
507294,2024-10-20,0.29316616666666667,0.027,0.969,18,622.58,267.22428571428566
507294,2024-10-21,0.057612709677419355,0.026,0.968,31,59.379999999999995,273.73428571428565
507294,2024-10-22,0.42358083870967744,0.026,0.973,31,1317.3099999999995,448.322857142857
507294,2024-10-23,0.18659963333333335,0.025,0.973,30,80.51,426.93857142857132
507294,2024-10-24,0.29337128571428572,0.016,0.982994,35,257.29999999999995,360.13714285714281
507294,2024-10-25,0.12106057575757574,0.018,0.98,66,116.96000000000004,352.05142857142852
507294,2024-10-26,0.035338999999999995,0.018,0.98,59,101.78000000000002,365.11714285714277
507294,2024-10-27,0.024217647058823524,0.017,0.981,170,101.11999999999999,290.62285714285707
507294,2024-10-28,0.018195121951219508,0.016,0.02,82,25.159999999999989,285.73428571428565
507294,2024-10-29,0.017283464566929137,0.016,0.019,127,62.600000000000016,106.49
507294,2024-10-30,0.13883908045977014,0.016,0.983,174,278.3,134.74571428571429
507294,2024-10-31,0.057632558139534884,0.015,0.982,215,700.68999999999994,198.08714285714285
507294,2024-11-01,0.33236363636363636,0.016,0.982,55,314.58,226.31857142857143
507294,2024-11-02,0.12778685245901639,0.016,0.982,61,1066.52,364.13857142857142
507294,2024-11-03,0.016931034482758622,0.016,0.018,29,160.14000000000001,372.57
507294,2024-11-04,0.57668843925233648,0.016,0.983,321,1296250.9599999997,185547.68428571423
507294,2024-11-05,0.39686507142857153,0.012,0.982,378,1038329.6299999972,333871.54571428528
507294,2024-11-06,0.0909943820224719,0.004,0.977,178,162.39,333854.9871428567
507294,2024-11-07,0.024101750877192983,0.008,0.989,285,157.6399999999999,333777.40857142815
507294,2024-11-08,0.14662472635135135,0.009,0.989,296,2650.7999999999997,334111.15428571386
507294,2024-11-09,0.019946428571428566,0.011,0.982001,224,235.61000000000004,333992.45285714243
507294,2024-11-10,0.024065521367521377,0.014,0.985,351,374.0100000000001,334023.0057142853
507294,2024-11-11,0.36479617772511852,0.015,0.984,422,1021192.919999999,294728.99999999948
507294,2024-11-12,0.16332642136498515,0.015,0.983,337,11616.650000000001,148055.717142857
507294,2024-11-13,0.044627819548872176,0.017,0.982,266,412.54999999999995,148091.45428571414
507294,2024-11-14,0.065122727272727277,0.018,0.981,440,1233.99,148245.21857142844
507294,2024-11-15,0.0701149679144385,0.018,0.982,374,1107.0400000000004,148024.68142857129
507294,2024-11-16,0.045037267080745319,0.017,0.982,322,553.81000000000063,148070.13857142843
507294,2024-11-17,0.029853420195439739,0.016,0.983,307,428.04999999999995,148077.85857142843
507294,2024-11-18,0.064912057788944738,0.014,0.986,398,792.21999999999957,2306.3300000000004
507294,2024-11-19,0.12534183673469382,0.015,0.984,196,1498.2500000000002,860.84428571428577
507294,2024-11-20,0.16586610878661087,0.015,0.984,239,1282.23,985.08428571428578
507294,2024-11-21,0.14909534368070948,0.015,0.985,451,86629.910000000033,13184.501428571433
507294,2024-11-22,0.1552343715277778,0.015,0.984,576,2229.9899999999971,13344.922857142861
507294,2024-11-23,0.10575076923076922,0.015,0.984,325,1052.4900000000002,13416.162857142861
507294,2024-11-24,0.20671275531914896,0.015,0.984,188,1141.2099999999998,13518.042857142862
507294,2024-11-25,0.17423419330855008,0.015,0.984,269,1317.2000000000007,13593.040000000005
507294,2024-11-26,0.13396144578313274,0.014,0.985,415,1304.2199999999973,13565.321428571433
507294,2024-11-27,0.069761562277580055,0.014,0.985,281,1298.7100000000003,13567.675714285719
507294,2024-11-28,0.029012539184952977,0.018,0.978,319,1104.1200000000006,1349.7057142857136
507294,2024-11-29,0.056988534351145051,0.019,0.98,262,1052.95,1181.5571428571427
507294,2024-11-30,0.028040816326530615,0.019,0.98,245,357.16000000000008,1082.2242857142855
507294,2024-12-01,0.019503355704697987,0.018,0.021,149,442.11000000000013,982.352857142857
507294,2024-12-02,0.037581250000000004,0.018,0.98,160,634.93999999999983,884.88714285714263
507294,2024-12-03,0.10299378881987574,0.018,0.98,161,1020.5200000000003,844.35857142857162
507294,2024-12-04,0.026375000000000003,0.018,0.981,160,269.55999999999989,697.337142857143
507294,2024-12-05,0.14334267912772589,0.017,0.98,321,58643.870000000024,8917.3014285714326
507294,2024-12-06,0.32711818181818186,0.023,0.977,110,5864.5499999999993,9604.6728571428612
507294,2024-12-07,0.22630000000000006,0.021,0.978,80,922.02999999999986,9685.3685714285748
507294,2024-12-08,0.0870561910112359,0.021,0.98,89,524.75,9697.174285714289
507294,2024-12-09,0.094643243243243233,0.02,0.978,185,888.27999999999986,9733.3657142857173
507294,2024-12-10,0.65484025559105441,0.02,0.979,313,14114.669999999995,11603.958571428573
507294,2024-12-11,0.59298321848739488,0.021,0.979,119,9172.5899999999983,12875.820000000002
507294,2024-12-12,0.14118055555555559,0.018,0.981,72,1988.8100000000002,4782.2399999999989
507294,2024-12-13,0.027699115044247782,0.017,0.98,113,139.16999999999996,3964.3285714285703
507294,2024-12-14,0.21260479041916164,0.014,0.986,167,46666.789999999979,10499.294285714283
507294,2024-12-15,0.72398416886543526,0.013,0.986,379,388931.72999999934,65986.005714285609
507294,2024-12-16,0.65294919168591259,0.013,0.986,433,479060.96000000183,134296.38857142875
507294,2024-12-17,0.063554347826086946,0.015,0.984,184,1719.3300000000002,132525.62571428588
507294,2024-12-18,0.32307714285714273,0.015,0.984,350,23282.430000000026,134541.3171428573
507294,2024-12-19,0.20712161891891889,0.015,0.984,370,71481.840000000011,144468.89285714302
507294,2024-12-20,0.052101449275362331,0.016,0.982,345,1335.0100000000023,144639.7271428573
507294,2024-12-21,0.021235132432432434,0.018,0.981,370,543.13999999999965,138050.63428571445
507294,2024-12-22,0.01983104540654701,0.018,0.981,947,641.27000000000953,82580.568571428841
507294,2024-12-23,0.021834329632792509,0.018,0.982,1171,1829.9600000000009,14404.711428571436
507294,2024-12-24,0.02636204681647936,0.018,0.982,3204,1960.2000000000069,14439.121428571436
507294,2024-12-25,0.0293321100917431,0.018,0.982,545,1103.2300000000032,11270.664285714291
